,Label
101891,1
2336729,1
2725613,0
425023,1
2106985,0
140427,1
254281,0
2608095,0
2154106,0
2216978,1
2292062,1
1125358,0
114536,1
122430,1
2353361,1
2638628,0
1224640,0
127649,1
626096,1
1851101,0
574154,0
2458599,0
2428791,1
115910,1
2444247,1
769539,0
2273856,1
418523,1
81592,1
1944009,0
2713000,0
362653,1
2296164,1
366889,1
2579038,0
1671010,0
2357909,1
2508773,0
2475703,0
1254349,0
19245,1
1447320,0
74994,1
1754320,1
1165780,0
1298355,0
2292201,1
329167,1
2529334,0
2333407,1
1326916,0
1107325,0
442759,1
1668426,0
987743,0
172673,1
722198,0
461072,0
2822427,0
2365241,1
367469,1
403136,1
401342,1
2093584,0
2307628,1
673490,0
136992,1
2450968,1
1999499,0
458061,0
148761,1
812822,0
885757,0
1994542,0
1749595,0
1702531,0
114823,1
2693653,0
1131756,0
1733797,0
1567880,0
2285724,1
2433623,1
1364964,0
2472957,0
650734,0
2719438,0
46987,1
2342387,1
444173,1
2387283,1
2285856,1
1414606,0
1480536,0
2029975,0
1044924,0
2242146,1
695125,0
2547053,0
1504632,0
1963532,0
1997763,0
1936451,0
805659,0
405409,1
340588,1
96525,1
2260945,1
545808,0
496883,0
467909,1
2234906,1
204810,0
179425,1
401649,1
297146,0
816422,0
28491,1
94007,1
1043858,0
408013,1
814927,0
1476882,0
452613,1
2209291,1
354144,1
1037704,0
409311,1
2747528,0
2198366,1
2318079,1
2102869,0
467109,1
173935,0
1409962,0
37859,1
2484142,0
111994,0
2294436,1
1680473,0
184079,1
113583,1
450433,1
461820,0
117557,1
1283007,0
1126064,0
2297547,1
2048606,0
1570502,0
2254104,1
422025,1
2295547,1
1529912,0
1418730,0
2362834,1
1902890,0
632122,0
1708953,1
465578,0
1860928,0
453917,1
2322738,1
2440363,1
473429,1
1018088,0
429623,1
1043989,0
1764960,0
2208841,1
42789,0
364965,1
1936530,0
1254364,0
91726,1
966055,0
443658,1
949030,0
321146,1
418100,1
2211697,1
140741,1
140301,1
214404,0
2289852,1
675319,0
2373361,1
719176,0
1375558,0
2279617,1
55193,1
388528,1
1074842,0
1778588,0
2126021,0
2358731,1
756073,0
360729,1
328456,1
1689790,0
2190686,0
2285276,1
2348818,0
2794904,0
1877649,0
420575,1
2121458,0
910985,0
1630967,0
1000726,0
133804,1
2366404,1
534322,0
2361004,1
1301111,0
1033937,0
2741297,1
1162863,0
482998,0
863947,0
2421259,1
36764,1
183991,1
300802,0
2666334,0
116116,1
619356,0
178624,1
2584859,0
2583458,0
110321,1
2113761,0
80824,1
1526932,0
591919,0
7284,0
750194,0
474525,1
2208255,1
446219,1
29421,1
1755626,1
1006288,0
699660,0
2221712,1
750603,0
409470,1
2216405,1
815361,0
166901,1
1187430,0
363389,1
1217764,0
2378641,1
1317701,0
61745,1
132127,1
1167547,0
1578845,0
822371,0
36520,1
400679,1
1177610,0
2105615,0
1788372,0
2424538,1
26606,1
2771300,0
2706857,0
2249831,1
1132417,0
720680,0
23774,1
1838662,0
2358456,1
2780852,0
614973,0
123452,1
1492235,0
2654470,0
391106,1
749292,0
1957517,0
115749,1
2282693,1
2393558,1
1772206,0
1914718,0
2207685,1
615893,0
1936512,0
2431322,1
341359,1
2458704,1
961717,0
2207222,1
2060061,0
372691,1
181089,1
776944,0
2217751,1
38426,1
2570870,0
1469455,0
1035095,0
405634,1
2290688,1
475149,1
1833216,0
1479359,0
2457053,1
428663,1
2627966,0
2221934,1
1802788,0
435144,1
2294920,1
1421730,0
553196,0
2337960,1
214230,0
370958,1
2783701,0
2366320,0
286579,0
38615,1
2373963,1
2341145,1
58539,1
2125058,0
1767829,0
415464,1
2164190,0
1479625,0
1630979,0
2164501,0
2719435,1
148930,1
600638,0
2258514,1
2284253,1
716976,0
2593004,0
264352,1
1738097,0
88951,1
2445001,1
1834224,0
49094,1
244597,0
1180393,0
738504,0
2217138,1
437887,1
567050,0
127373,1
2338885,1
2630506,0
450893,1
2630781,0
2391269,1
396319,1
97860,1
451612,1
1174488,0
2418268,1
54589,1
338393,1
1039056,0
2447529,0
1626904,0
2560922,0
62013,1
1134672,0
1945531,0
445466,1
617598,0
2395077,1
2238815,1
1742483,0
418857,1
2230760,1
2827096,0
975702,0
2289103,1
1196342,0
1717172,0
364264,1
1119490,0
123232,1
2439702,1
1137362,0
2308853,1
195635,0
1119578,0
281315,0
430733,1
2325501,1
1891385,0
1666872,0
2435243,1
1324275,0
240292,0
1931918,0
1529780,0
43930,1
245274,0
132447,1
164179,1
1241225,0
324757,1
2357306,1
420854,1
516621,0
61303,0
2508774,0
2210956,1
2405703,1
2804997,1
2650980,0
1295161,0
118247,1
2242208,1
1685680,0
1161118,0
494566,1
2122992,0
736134,0
2269376,1
2251624,1
1355742,0
319456,1
359043,1
1799583,0
2276704,1
1725417,0
315563,1
2780492,0
2449853,0
508255,0
2146264,0
2439638,1
422086,1
1080754,0
439590,1
38511,1
145534,1
1507863,0
2562783,0
1358468,0
2361836,1
334859,1
687756,0
2285362,1
1965707,0
1374657,0
1030639,0
2445611,0
2304374,0
356547,1
2209846,1
884917,0
835661,0
101966,1
754700,0
168055,1
1917474,0
474305,0
1643299,0
544959,0
2724765,1
255607,0
1409213,0
2377891,1
2214801,1
192721,1
2250293,1
2441432,1
1141583,0
402875,1
136292,1
61706,1
697781,0
2286714,1
899640,0
2604134,0
450039,1
150703,1
182268,1
80860,1
2167325,0
2547502,0
2368489,1
2462055,1
738299,0
348488,1
1114722,0
2767419,1
1096233,0
395659,1
448289,1
2586398,0
2334991,1
2194937,0
106676,1
871191,0
2472298,0
23007,1
1734827,0
2421010,1
2098394,0
1725727,0
2464714,1
2285191,1
77134,1
427334,1
2346814,1
2730752,0
1954520,0
2441314,1
1877670,1
2363505,1
1180193,0
605170,0
2231904,1
2352945,1
2428374,1
1909360,0
105932,1
262528,0
813214,0
291939,0
475831,1
2269384,1
472086,0
1756829,0
1123564,0
1458698,0
2250824,1
1336602,0
670025,0
2282543,1
2537189,0
2617011,0
1669976,0
1115232,0
2261519,1
1001346,0
413667,1
1415585,0
2618826,0
1321213,0
2456789,1
1608996,0
1295226,0
2336919,1
97365,1
2430916,1
930320,0
246005,0
2362887,1
84784,1
403134,1
2628838,0
2721281,0
444002,1
2439210,1
2340432,1
1578368,0
2367599,1
168476,1
2650268,0
1981127,0
2776373,1
1220822,0
1482460,0
593939,0
25134,1
1526159,0
118942,1
100634,1
1570059,0
351282,1
109258,1
1554333,0
71317,1
1996902,0
663410,0
2325827,1
1878299,0
379696,1
436548,1
814609,0
2264641,1
1663404,0
116013,1
117472,1
1790903,0
339989,1
1781431,0
418088,1
1624854,0
1747942,0
1997104,0
2744669,0
167103,1
377379,1
2345519,1
856108,0
188394,1
142029,1
2321071,1
636289,0
1969935,1
992616,0
2334933,0
666585,0
2638433,0
1855193,0
136790,1
2272688,1
2207122,1
2215949,1
1381759,0
696334,0
49139,1
2212276,1
1704253,0
931021,0
2750309,0
2621236,0
359543,1
2214235,1
376277,1
154325,1
905375,0
2523049,0
189782,1
1214794,0
1043168,0
1992572,0
445943,1
810449,0
870139,0
2436598,1
1628106,0
98854,1
2663328,0
2322614,0
445734,1
1666221,0
1341242,0
1794444,0
1136764,0
399369,1
2119145,0
1145933,0
338268,1
357493,1
1410810,0
59283,0
2357593,1
2370631,1
2721945,0
419345,1
1874144,0
2282114,1
1866260,0
2343428,1
1771771,0
2493881,0
1880853,0
2229591,1
1601749,1
48641,1
1272922,0
101102,1
2324226,1
2333791,1
2315970,1
81290,1
150802,1
1874120,1
1436923,0
1921474,0
217274,0
48947,1
2236321,1
2180082,1
2327811,1
534089,0
2684050,0
596527,0
2386680,1
422544,1
606111,0
2335161,1
813847,0
2402292,1
2636719,0
1801438,0
1742505,0
516157,0
2394312,1
1133440,0
51360,0
364806,1
2418493,1
570813,0
2143306,0
2742837,0
2265762,1
2670388,0
778530,0
2085368,0
2371148,1
2443681,1
2740407,0
2384650,1
2386580,1
603705,0
770945,0
422687,1
2353565,1
2541627,0
36876,1
372567,1
108362,1
2682214,0
314363,1
473978,1
64164,1
129679,0
1825791,0
671831,0
324950,1
1972402,0
323619,1
688888,0
2448260,0
1367712,0
1967979,0
2320013,1
2825585,0
329691,1
552358,0
2483654,0
19145,1
121747,0
368766,1
499075,1
1209365,0
2464554,1
376585,1
1129134,0
2686703,1
1678464,0
160317,1
2236048,1
105709,1
2218727,1
2509619,0
1305763,0
417660,1
727954,0
1833167,0
2356628,1
314071,1
2780095,1
815960,0
413819,1
1470064,0
1169425,0
1110364,0
486839,0
1295954,0
1797847,0
327978,1
442525,1
2605959,0
1303172,0
62479,1
2400951,1
474591,1
389679,1
76691,1
2333515,1
368764,1
533611,0
1773186,0
453715,1
600042,0
1141189,0
349016,1
1478372,0
2224912,1
74167,1
2290957,1
1012992,0
341212,1
1174663,0
2273887,1
1923613,0
2348162,1
526616,0
127315,1
2072901,1
82935,1
697563,0
2304530,1
2373026,1
2716482,0
1371312,0
29736,1
1682499,0
752259,0
457244,0
2126810,0
57681,1
1108704,0
1057579,0
2387000,1
335394,1
204228,0
2576926,0
437051,1
2340274,1
617915,0
914245,0
677224,0
24162,1
261206,0
2385450,1
90125,1
1070061,0
2428056,1
402348,1
1259747,0
823171,0
2297683,1
435335,1
2299560,1
2329415,1
527830,0
2299822,1
376835,1
66165,1
1828490,0
192784,1
849323,0
424736,1
892978,0
802840,0
2246700,1
1803221,0
2299483,1
1453812,0
1064826,0
2195640,0
432498,1
1250633,0
474913,1
1245645,0
199758,0
128651,0
125422,1
433342,1
1031636,0
793337,0
419247,1
68169,1
738648,0
2312543,1
2424278,1
428223,1
2549147,0
2426128,1
2055972,0
544268,0
1206414,0
328306,1
2377242,1
334776,1
983630,0
2417070,1
2411209,1
884734,0
359090,1
2240527,1
337022,1
2251291,1
2439493,1
448294,1
54865,1
1774593,0
1131687,0
2281938,1
2430170,1
2324145,1
1525270,0
2141428,0
2156641,0
1647091,0
2376965,1
37573,1
2614180,0
2225950,1
813611,0
449449,1
1261729,0
2316220,1
349087,1
2287899,1
2307385,1
2086750,0
168766,1
2274555,1
36751,1
2814677,0
2586033,0
2210205,1
2387083,1
2270416,1
1455736,0
354285,1
2278716,1
2221456,1
65236,1
76179,1
396280,1
693379,0
1205381,0
784074,0
2727863,1
2456140,1
1484933,0
2241375,1
1010567,0
381905,1
71038,1
896037,0
1211287,0
451389,1
466328,0
2418671,1
2421128,1
1917325,0
189262,1
1108101,0
2318190,1
135198,1
1505812,0
147340,0
2272219,1
2537769,0
2264790,1
2142009,0
67134,1
1088327,0
691162,0
234348,0
795495,0
1371396,0
311236,0
35488,1
491568,0
1715268,1
1632685,0
2332635,1
2259153,1
602256,0
1540185,0
2405543,1
1690631,0
366572,1
2396370,0
731692,0
42965,0
160689,1
74497,1
372330,1
495103,1
104935,1
2346322,1
1748310,1
699364,0
2376010,1
72364,1
1581702,0
7632,0
2356441,1
624227,0
57756,1
645431,0
2327167,1
391147,1
2575332,0
2452190,1
146128,1
2437142,1
786872,0
495032,1
1595091,0
442670,1
1856298,1
666860,0
2421334,1
544015,0
1386643,0
2414642,1
1482034,0
126119,1
2707629,0
326305,1
85370,1
477131,1
2256427,1
2268896,1
885007,0
317973,1
1688004,0
988265,0
1845962,0
2620044,0
523005,0
2196736,0
1373468,0
1745189,1
30022,1
1675104,0
97861,1
1431436,0
1516420,0
1412573,0
1432934,0
846580,0
75925,1
800776,0
2110407,0
2346887,1
815183,0
149477,1
2256092,1
432425,1
1578028,0
550494,0
508003,0
17328,0
323350,1
1757610,0
1717117,0
2649211,0
432459,1
1945555,0
255639,0
1879901,1
190841,1
1301366,0
1881410,0
1476384,0
2799961,1
969365,0
2603965,0
2316489,1
2339323,1
2253619,1
2269585,1
1521866,0
2819317,0
191588,1
1660864,0
2813105,0
1654893,0
2053828,0
93719,1
1285161,0
1128285,0
1870657,0
674896,0
378404,1
1635843,0
168936,1
191859,1
117867,1
990786,0
2383006,1
1914504,0
2297177,1
1796008,0
428539,1
357647,1
1709680,0
2240024,1
1937634,0
107044,1
437792,1
2220507,1
732912,0
28891,1
411916,1
180357,1
2044074,0
1550165,0
651195,0
2161079,0
2555658,0
2710309,1
2331969,1
1742316,0
48552,1
1307522,0
2144602,0
586221,0
2294055,1
1043790,0
2129399,0
342123,1
47093,1
2497464,0
2386501,1
1820824,0
1582897,1
2003122,0
2237257,1
178057,1
659956,0
1643578,0
156385,0
2122422,0
2377897,1
947839,0
835190,0
1062687,0
188721,1
2713210,0
2410372,1
2341297,1
1003841,0
2289654,1
2393743,1
39557,1
1144980,0
1660019,0
2743822,1
118064,1
2439831,1
2398084,1
2493032,0
327809,1
876670,0
2456883,1
355013,1
2697088,0
16772,0
2284634,1
1076383,0
1259311,0
1990237,0
137099,1
2209571,1
406111,1
228069,0
98633,1
1497928,0
357777,1
780155,0
497223,1
470684,1
303557,0
2321329,1
1313230,0
2390154,1
2713685,0
210985,0
2434209,1
1522616,0
2198754,0
2261013,1
2637407,0
2437764,1
2378260,1
440376,1
1770059,0
2790462,1
67120,1
2282770,1
122987,1
25019,1
2253956,1
575003,0
2220730,1
89861,1
2359676,1
2381289,1
2415248,1
158391,1
1616855,0
2640726,0
114313,1
19459,1
2354340,1
2790836,1
2390799,1
395876,1
2630642,0
345089,1
353989,1
1273211,0
493837,1
2651906,0
342390,1
1882638,0
499967,1
474970,1
2757723,1
2390349,1
917176,0
1719866,0
1991254,0
2212173,1
2548132,0
1575585,0
966445,0
2224862,1
629650,0
2582213,0
748128,0
34366,1
414159,1
2589831,0
2571686,0
451282,1
1729638,0
1373344,0
2675706,0
2370107,1
1974916,1
2219832,1
2384565,1
428650,1
2747680,0
1507451,0
2293317,1
2430540,1
2754346,0
2377138,1
2395817,1
1125248,0
855198,0
103785,0
1961965,0
2299855,1
1027908,0
350001,1
2529839,0
1103068,0
631007,0
2822694,1
2678114,0
2242878,1
2723065,1
2373438,1
1237209,0
2316407,1
320426,1
1532300,0
2406153,1
2209967,1
355676,1
17525,0
1415929,0
674650,0
1254385,0
2210419,1
2732295,0
84179,1
175404,0
442136,1
2469201,1
79933,1
2468972,1
2311265,1
131023,1
150852,1
1521022,0
1661596,0
327001,1
669819,0
299750,0
2214993,1
74706,1
47267,1
1588559,0
2298666,1
481823,0
1550983,0
2353392,1
1428561,0
356353,1
2279000,1
2442270,1
791865,0
1346878,0
2464083,1
2546427,0
2284987,1
369959,1
2684809,0
191347,1
2795914,1
332540,1
1658822,0
2414344,1
1755472,1
517580,0
827140,0
2291718,1
327474,1
889830,0
2052523,0
408641,1
476256,1
1869809,0
2327923,1
2429226,1
198115,0
1401225,0
2338940,1
476557,1
2359824,1
2381110,1
989018,0
429836,1
1391176,0
1648894,0
1747286,1
2307590,1
1285423,0
38449,1
2317672,1
2323197,1
189408,1
1945903,0
2405331,1
1783210,0
2614856,0
2485887,0
154557,1
1692388,0
735778,0
398504,1
1541692,0
448036,1
282221,0
319908,1
411096,1
767024,0
1982458,0
2358222,1
1737251,1
362136,1
126912,1
608030,0
423339,1
373865,1
1004531,0
1497117,0
1199110,0
106282,1
468365,0
1614900,0
554799,0
1093410,0
83916,1
1185357,0
754701,0
1863988,0
2319319,1
181454,1
1171954,0
2322939,1
1466540,0
172569,1
29991,1
2286052,1
375196,1
444753,1
326431,1
1667417,0
1478749,0
2145710,0
2401666,1
2437524,1
345239,1
2127370,0
2372325,1
1621995,0
1728066,1
755051,0
2437643,1
500316,1
780963,0
2338398,1
2534765,0
1400308,0
362421,1
2412078,1
84274,1
1093283,0
1452323,0
362560,1
1911757,0
1572771,0
143051,1
356782,1
2721861,0
2127447,0
80418,1
895224,0
1847559,0
2477418,0
1653144,0
1247104,0
1135119,0
2302803,1
467061,1
74111,1
2267009,1
1564791,1
2467738,1
2250853,1
2688979,0
2173663,1
2318574,1
412482,1
66112,1
171189,1
1033707,0
1269623,0
2314991,1
435417,1
70856,0
1000488,0
2451540,1
1948634,0
2792462,1
1539221,0
373854,1
130912,1
2253639,1
801249,0
2270052,1
157948,1
2666931,1
2456380,1
437325,1
1713230,1
1023456,0
366649,1
49144,1
2302681,1
477018,1
1403332,0
348163,1
2689775,0
386090,1
2269587,1
687775,0
1315247,0
838486,0
2324924,1
2766245,0
2224795,1
2093536,0
173516,0
2261817,1
2059632,0
1737677,0
289988,0
39355,1
2383721,1
912646,0
2653891,0
1228339,0
1643540,0
2270010,1
171814,1
2050773,0
995152,0
519999,0
2000027,0
2416048,1
2307534,1
534105,0
2348503,1
1445661,0
1624104,0
1478646,0
2462735,0
921358,0
2347688,1
706898,0
1250748,0
1092586,0
2574575,0
2207882,1
987641,0
192157,1
2211324,1
1617595,0
110943,1
2416419,1
1226964,0
1321533,0
1819765,0
374918,1
79975,1
367414,1
588818,0
163401,1
2613375,0
2212880,1
1038556,0
2801415,0
29532,1
2731564,0
890941,0
335265,1
328642,1
2255952,0
557015,0
1288374,0
1401978,0
2475190,0
1488616,0
1871840,0
2395723,1
2665794,0
1600649,0
2305544,1
1098923,0
39875,1
116770,1
120974,0
2417008,1
1754355,1
1886249,0
356214,1
73833,1
317264,1
565056,0
443814,1
1070515,0
474722,1
276870,0
1363652,0
1880670,0
1955600,0
2639447,0
130971,1
2352663,1
350673,1
256481,0
2368609,1
1505468,0
2249150,1
1760600,0
474884,1
1714831,0
2364154,1
1279983,0
2323389,1
2180409,1
2134637,0
152281,1
2362810,1
136439,1
1919906,0
2002659,0
1042094,0
2090431,0
2000943,0
351403,1
1542290,0
2767337,0
2521776,0
754185,0
397806,1
2120087,0
2193769,0
1996307,0
2579155,0
882864,0
315301,1
1027144,0
674655,0
1592230,0
192620,1
2251072,1
654929,0
2429794,1
79572,1
1471768,0
2252184,1
1235406,0
2506810,0
2260885,1
2573492,0
2668544,0
22877,1
1216582,0
2517993,0
1812266,0
2583200,0
2147873,0
408833,1
858869,0
20275,1
2761852,0
419813,1
618085,0
1894626,0
2081755,0
2749417,0
398689,1
386474,1
2366112,1
1982702,0
2452133,1
1072233,0
27320,1
2218852,1
1366763,0
151320,1
225605,0
543216,0
476017,1
2437138,1
430080,1
395670,1
2219937,1
2283124,1
2266206,1
2291600,1
2778310,1
294185,0
1603051,0
1764953,0
2702418,0
507121,0
480375,1
2716113,0
2319399,1
1690653,0
973518,0
612742,0
645005,0
2389241,1
1751716,0
1542256,0
321420,1
196944,1
1953377,0
2367768,1
117640,1
472064,1
1071543,0
2318496,1
1303071,0
2364372,1
143411,1
1291873,0
2212721,1
1302721,0
2603775,0
189386,1
2527452,0
2361147,1
331462,1
1599508,0
310127,0
1633441,0
244800,0
127339,1
65312,1
1191787,0
2402378,0
705874,0
2197379,0
59793,0
787194,0
1615241,0
1343935,0
445679,1
136539,1
695853,0
1920885,0
1215914,0
2334475,1
2397792,1
118194,1
139166,0
67620,1
890849,0
64717,1
74840,1
364699,1
1623187,0
382206,1
1267241,0
1745202,0
353663,1
260423,0
2192530,0
818848,0
1948854,0
2399655,1
2192620,0
324400,1
1040895,0
2425262,1
2267878,1
25052,1
2751600,0
2482247,0
414950,1
2654701,1
968500,0
118909,1
2378231,1
2237206,1
152767,1
437497,1
918153,0
2635745,0
293433,0
478434,1
367073,1
1832745,0
2316521,1
449113,1
382577,1
2253290,1
135258,1
818357,0
2002054,0
2326877,1
354508,1
1053209,0
1375917,0
1512486,0
59943,0
2440443,1
2197834,0
47797,1
2348408,1
49438,1
10899,0
1934148,0
2376990,1
1579721,0
1696126,0
1341710,0
384114,0
2781399,0
2357762,1
2129218,0
417593,1
425315,1
2314235,1
2695963,0
701698,0
2099050,0
1397907,0
96658,1
432517,1
1134289,0
2254361,1
963505,0
2607532,0
536627,0
868611,0
967202,0
2343961,1
143871,1
2757141,0
1018291,0
593583,0
2200404,0
150375,1
2425347,1
2157762,0
526523,0
2189381,0
837266,0
388560,1
1693896,0
970062,0
134810,1
396514,1
1893931,1
36393,1
446628,1
2467333,1
1922046,0
418565,1
168032,1
2215342,1
2008563,0
2813936,0
551665,0
2370181,1
425055,1
1218649,0
1491467,0
2417531,1
1038807,0
426709,1
1261172,0
326291,1
434453,1
2231329,1
2175903,0
150042,1
1793554,0
167942,1
1493127,0
480036,1
1859610,0
401162,1
1730117,0
64797,1
1348793,0
2375764,1
783741,0
1060048,0
318986,1
24179,1
1717409,1
387601,1
475662,1
292465,0
1715132,1
749552,0
1132316,0
1919567,0
2688837,1
1908983,0
1606959,0
178732,1
316296,1
575889,0
2266180,1
1588437,0
413410,1
172975,1
619862,0
722668,0
1428901,0
134852,1
75314,1
2470830,0
2396793,1
2220589,1
144886,1
2332515,1
2778669,0
2348496,1
918089,0
1640458,0
2266848,1
178307,1
2293633,1
2419761,1
98483,1
162884,1
584776,0
42229,0
392711,1
2217397,1
2293349,1
132790,1
347587,1
106747,1
981557,0
1765999,0
1185043,0
2736579,0
2448730,0
1060517,0
2425754,1
38978,1
915542,0
2008437,0
421280,1
2255249,1
817162,0
2502511,0
978990,0
828539,0
1001110,0
1452560,0
2236504,1
1411341,0
1878961,0
125471,1
2087959,0
2016824,0
738910,0
2273598,1
1706975,1
2295237,1
717472,0
391350,1
1111482,0
2377595,1
2110227,0
1585587,0
170846,1
351736,1
1490895,0
469305,1
2291728,1
477467,1
2262873,1
610478,0
2240654,1
957942,0
232497,0
309243,0
2720380,0
586441,0
769308,0
1121287,0
1240929,0
1334692,0
1348833,0
2590798,0
964382,0
1679238,0
43541,1
1537295,0
2298156,1
2277784,1
623129,0
82849,1
1229793,0
593557,0
1185824,0
188951,1
1854457,1
113165,1
609956,0
1597815,0
320676,1
745306,0
2265848,1
388332,1
552659,0
1415197,0
903574,0
2209454,1
2281937,1
813571,0
2224867,1
2473533,0
944402,0
628751,0
1622068,0
847976,0
1697883,0
1627012,0
106528,1
1579942,1
2304675,1
7944,0
189049,1
154416,1
2109727,0
2385260,1
2456664,1
1485999,0
2785969,1
108650,1
1719805,0
323898,1
183247,1
2276165,1
1428058,0
2665911,0
2279314,1
339741,1
2234736,1
2382267,1
338768,1
2206970,1
184804,0
1461565,0
170717,1
1882203,1
369919,1
797803,0
2268864,1
2493362,0
102249,1
2256795,1
2390308,1
725128,0
333792,1
2484780,0
843137,0
327113,1
2697740,0
2375520,1
2292402,1
2198581,1
2189042,0
2304989,1
1339339,0
2770570,0
1416383,0
908242,0
25834,1
75910,1
418112,1
1602440,0
20453,1
1354547,0
142329,1
134474,1
684067,0
1736935,0
47064,1
2370515,1
531027,0
2023925,0
2452334,1
783367,0
2438801,1
1633934,0
2612383,0
378154,1
1536533,0
447465,1
332464,1
1333449,0
364016,1
33477,1
435647,1
145719,1
222851,0
1095974,0
706545,0
2351986,0
2088829,0
225175,0
370603,1
1361620,0
2167432,1
1298300,0
131174,1
945697,0
2736479,1
487507,0
292767,0
1873626,1
319502,1
284657,0
339928,1
317554,1
24266,1
412913,1
74493,1
158238,1
1519673,0
256878,0
167151,1
823783,0
2763079,1
2634653,0
527588,0
496612,1
851727,0
1714894,0
2469590,1
680956,0
2207271,1
2089577,0
1825458,0
2260134,1
109881,1
2372500,1
980963,0
2177312,0
428079,1
419568,1
2366033,1
912248,0
151761,1
1250443,0
2212867,1
633061,0
2768347,0
123926,1
2316510,1
2734778,0
2464137,1
2637665,0
1301750,0
1084377,0
63397,1
2353664,1
328317,1
33790,1
2258320,1
1324678,0
1597172,0
1597333,0
733989,0
1243292,0
1859675,0
1584027,0
300121,0
2521863,0
2443569,1
2469224,1
816144,0
2620872,0
2385619,1
2364027,1
196293,1
617909,0
808326,0
2414049,1
478312,1
2165076,0
456042,1
2193139,1
950291,0
2324514,1
2013873,0
547428,0
2430191,1
2169824,1
2322640,1
408118,1
456618,0
2440759,1
2600844,0
664699,0
2233108,1
2389064,1
218242,0
86146,0
2728619,0
2318684,1
2387637,1
2431170,1
2421064,1
365141,1
493834,1
1685848,0
2793106,0
1467808,0
2420940,1
2360801,1
802228,0
2279625,1
1158238,0
855021,0
1135070,0
412621,1
408481,1
1207232,0
2245664,1
1584263,0
105695,1
1121145,0
855942,0
1066853,0
2216186,1
1286806,0
2434934,1
1892212,0
1604316,0
2199192,0
234790,0
2732012,0
796696,0
169374,1
283168,0
1461652,0
66810,1
2337878,1
2398606,1
1693538,0
2380028,1
2303536,1
1719806,0
278104,0
2196214,0
71471,1
2350363,1
901116,0
130662,0
2511560,0
2783552,0
53993,1
55389,1
2416027,1
293591,0
2564461,0
493867,1
2221586,1
114673,1
469609,1
319392,1
320857,1
1582708,0
54130,1
1805336,0
2723855,1
1102553,0
1232933,0
1321794,0
